Year,Month_[1-12],Day_[1-31],Julian_Day_[1-366],Hour_[1-24],Sensible_Heat_Flux_[Watt/meter^2],Surface_Friction_Velocity_[meters/second],Convective_Velocity_Scale_[meters/second],Vertical_Potential_Temperature_Gradient_above_PBL_[kelvin/meter],Convective_Mixing_Height_[meters],Mechanical_Mixing_Height_[meters],Monin-Obukhov_Length_[meters],Surface_Roughness_Length_[meters],Bowen_Ratio,Albedo,Wind_Speed_[meters/second],Wind_Direction_[degrees],Height_of_Anemometer_[meters],Temperature_[kelvin],Height_at_which_Temperature_was_Measured_[meters],Precipitation_Type_Code,Precipitation_Amount_[millmeters/hour],Relative_Humidity_[%],Surface_Pressure_[millibar],Cloud_Cover_[tenths],Data_Flag,
23,6,24,175,21,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,1,1,291,14,296.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,6,24,175,22,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,1,3.6,308,14,295.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,6,24,175,23,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,1,3.6,306,14,294.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,6,24,175,24,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,3.6,353,14,294.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,6,25,176,1,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,1,2.1,273,14,293.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,25,176,2,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,1,0.5,18,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,6,25,176,3,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,2.1,347,14,292.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,25,176,4,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,1,2.6,309,14,293.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,25,176,5,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,4.6,317,14,293.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,25,176,6,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,5.1,326,14,293.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,25,176,7,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,2.6,349,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,6,25,176,8,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,0.61,4.6,6,14,296.1,2,0,0,73,1010,99,NAD-SFC,NoSubs
23,6,25,176,9,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.33,4.6,350,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,6,25,176,10,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.24,4.6,344,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,6,25,176,11,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.21,5.7,346,14,295.1,2,0,0,78,1010,99,NAD-SFC,NoSubs
23,6,25,176,12,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.2,6.2,336,14,297.1,2,0,0,69,1010,99,NAD-SFC,NoSubs
23,6,25,176,13,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.2,5.1,354,14,298.1,2,0,0,65,1010,99,NAD-SFC,NoSubs
23,6,25,176,14,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.21,5.1,349,14,300.1,2,0,0,58,1010,99,NAD-SFC,NoSubs
23,6,25,176,15,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.22,5.7,346,14,301.1,2,0,0,51,1010,99,NAD-SFC,NoSubs
23,6,25,176,16,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.26,5.1,356,14,302.1,2,0,0,51,1010,99,NAD-SFC,NoSubs
23,6,25,176,17,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,0.4,4.1,8,14,303.1,2,0,0,46,1010,99,NAD-SFC,NoSubs
23,6,25,176,18,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,1,4.6,12,14,304.1,2,0,0,40,1010,99,NAD-SFC,NoSubs
23,6,25,176,19,-36.7,0.366,-9,-9,-999,532,120.7,0.2843,0.99,1,4.1,346,14,303.1,2,0,0,43,1010,3,NAD-SFC,NoSubs
23,6,25,176,20,-37.5,0.432,-9,-9,-999,681,193.6,0.2843,0.99,1,4.6,339,14,300.1,2,0,0,51,1010,6,NAD-SFC,NoSubs
23,6,25,176,21,-21.6,0.248,-9,-9,-999,325,63.6,0.2843,0.99,1,3.1,355,14,299.1,2,0,0,58,1010,6,NAD-SFC,NoSubs
23,6,25,176,22,-32.8,0.374,-9,-9,-999,549,143.6,0.2843,0.99,1,4.1,342,14,297.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,6,25,176,23,-27.6,0.314,-9,-9,-999,423,100.6,0.2843,0.99,1,3.6,341,14,296.1,2,0,0,78,1010,6,NAD-SFC,Sub_CC
23,6,25,176,24,-29.6,0.334,-9,-9,-999,464,113.7,0.3498,0.99,1,3.6,312,14,294.1,2,0,0,88,1010,6,NAD-SFC,Sub_CC
23,6,26,177,1,-999,-9,-9,-9,-999,-999,-99999,0.1661,0.99,1,2.6,242,14,294.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,6,26,177,2,-999,-9,-9,-9,-999,-999,-99999,0.5021,0.99,1,1,999,14,293.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,6,26,177,3,-999,-9,-9,-9,-999,-999,-99999,0.5021,0.99,1,0.5,999,14,291.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,26,177,4,-999,-9,-9,-9,-999,-999,-99999,0.5021,0.99,1,0.5,999,14,290.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,26,177,5,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,1,1,19,14,290.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,26,177,6,-999,-9,-9,-9,-999,-999,-99999,0.1661,0.99,1,1.5,253,14,290.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,26,177,7,-999,-9,-9,-9,-999,-999,-99999,0.1661,0.99,1,2.1,236,14,291.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,26,177,8,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.61,4.6,276,14,292.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,6,26,177,9,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.33,2.6,315,14,291.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,26,177,10,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.24,2.1,286,14,290.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,26,177,11,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.21,2.6,291,14,292.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,26,177,12,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.2,1.5,316,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,6,26,177,13,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,0.2,2.1,33,14,297.1,2,0,0,69,1010,99,NAD-SFC,NoSubs
23,6,26,177,14,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.2,2.1,336,14,299.1,2,0,0,65,1010,99,NAD-SFC,NoSubs
23,6,26,177,15,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.22,4.1,352,14,299.1,2,0,0,61,1010,99,NAD-SFC,NoSubs
23,6,26,177,16,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.26,4.1,360,14,301.1,2,0,0,55,1010,99,NAD-SFC,NoSubs
23,6,26,177,17,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.4,4.1,338,14,300.1,2,0,0,62,1010,99,NAD-SFC,NoSubs
23,6,26,177,18,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,5.1,354,14,301.1,2,0,0,55,1010,99,NAD-SFC,NoSubs
23,6,26,177,19,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,5.7,348,14,301.1,2,0,0,58,1010,99,NAD-SFC,NoSubs
23,6,26,177,20,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,4.1,357,14,300.1,2,0,0,58,1010,99,NAD-SFC,NoSubs
23,6,26,177,21,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,1,2.6,3,14,297.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,6,26,177,22,-999,-9,-9,-9,-999,-999,-99999,0.1661,0.99,1,1.5,240,14,295.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,6,26,177,23,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,1,3.6,299,14,295.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,6,26,177,24,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,5.1,323,14,295.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,6,27,178,1,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,4.1,331,14,294.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,6,27,178,2,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,4.1,335,14,294.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,6,27,178,3,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,3.1,316,14,293.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,27,178,4,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,3.6,318,14,293.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,27,178,5,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,2.6,316,14,293.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,27,178,6,-999,-9,-9,-9,-999,-999,-99999,0.1661,0.99,1,1.5,226,14,292.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,27,178,7,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,2.1,330,14,292.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,27,178,8,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.61,3.6,342,14,292.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,27,178,9,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.33,3.6,314,14,292.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,27,178,10,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.24,3.6,303,14,292.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,27,178,11,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.21,5.7,335,14,292.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,6,27,178,12,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.2,3.6,310,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,6,27,178,13,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.2,3.6,348,14,297.1,2,0,0,69,1010,99,NAD-SFC,NoSubs
23,6,27,178,14,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.2,5.1,348,14,298.1,2,0,0,61,1010,99,NAD-SFC,NoSubs
23,6,27,178,15,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.22,6.2,352,14,299.1,2,0,0,58,1010,99,NAD-SFC,NoSubs
23,6,27,178,16,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.26,6.2,347,14,301.1,2,0,0,48,1010,99,NAD-SFC,NoSubs
23,6,27,178,17,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.4,5.7,347,14,301.1,2,0,0,48,1010,99,NAD-SFC,NoSubs
23,6,27,178,18,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,1,4.6,15,14,302.1,2,0,0,45,1010,99,NAD-SFC,NoSubs
23,6,27,178,19,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,2.1,336,14,301.1,2,0,0,51,1010,99,NAD-SFC,NoSubs
23,6,27,178,20,-999,-9,-9,-9,-999,-999,-99999,0.4539,0.99,1,3.1,2,14,299.1,2,0,0,58,1010,99,NAD-SFC,NoSubs
23,6,27,178,21,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,3.6,343,14,297.1,2,0,0,61,1010,99,NAD-SFC,NoSubs
23,6,27,178,22,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,4.6,348,14,297.1,2,0,0,65,1010,99,NAD-SFC,NoSubs
23,6,27,178,23,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,4.1,343,14,296.1,2,0,0,69,1010,99,NAD-SFC,NoSubs
23,6,27,178,24,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,4.1,335,14,294.1,2,0,0,78,1010,99,NAD-SFC,NoSubs
23,6,28,179,1,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,1,2.6,287,14,294.1,2,0,0,69,1010,99,NAD-SFC,NoSubs
23,6,28,179,2,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,1,3.6,277,14,294.1,2,0,0,64,1010,99,NAD-SFC,NoSubs
23,6,28,179,3,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,1,3.6,296,14,293.1,2,0,0,73,1010,99,NAD-SFC,NoSubs
23,6,28,179,4,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,4.6,345,14,293.1,2,0,0,78,1010,99,NAD-SFC,NoSubs
23,6,28,179,5,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,1,3.1,312,14,293.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,6,28,179,6,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,1,4.1,308,14,293.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,6,28,179,7,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,1,4.6,337,14,293.1,2,0,0,78,1010,99,NAD-SFC,NoSubs
23,6,28,179,8,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.61,4.6,309,14,293.1,2,0,0,78,1010,99,NAD-SFC,NoSubs
23,6,28,179,9,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.33,7.2,314,14,296.1,2,0,0,61,1010,99,NAD-SFC,NoSubs
23,6,28,179,10,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.24,4.6,286,14,294.1,2,0,0,69,1010,99,NAD-SFC,NoSubs
23,6,28,179,11,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.21,5.7,335,14,296.1,2,0,0,57,1010,99,NAD-SFC,NoSubs
23,6,28,179,12,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.2,3.1,323,14,297.1,2,0,0,57,1010,99,NAD-SFC,NoSubs
23,6,28,179,13,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.2,3.6,323,14,298.1,2,0,0,47,1010,99,NAD-SFC,NoSubs
23,6,28,179,14,-999,-9,-9,-9,-999,-999,-99999,0.2843,0.99,0.2,1.5,357,14,300.1,2,0,0,39,1010,99,NAD-SFC,NoSubs
23,6,28,179,15,-999,-9,-9,-9,-999,-999,-99999,0.3498,0.99,0.22,1,295,14,302.1,2,0,0,35,1010,99,NAD-SFC,NoSubs
23,6,28,179,16,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,0.26,3.6,122,14,300.1,2,0,0,51,1010,99,NAD-SFC,NoSubs
23,6,28,179,17,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,0.4,4.6,106,14,300.1,2,0,0,45,1010,99,NAD-SFC,NoSubs
23,6,28,179,18,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,1,4.1,132,14,299.1,2,0,0,54,1010,99,NAD-SFC,NoSubs
23,6,28,179,19,-999,-9,-9,-9,-999,-999,-99999,0.7243,0.99,1,5.7,125,14,298.1,2,0,0,54,1010,99,NAD-SFC,NoSubs
23,6,28,179,20,-999,-9,-9,-9,-999,-999,-99999,0.8194,0.99,1,3.6,154,14,298.1,2,0,0,54,1010,99,NAD-SFC,NoSubs
23,6,28,179,21,-999,-9,-9,-9,-999,-999,-99999,0.8194,0.99,1,4.6,146,14,295.1,2,0,0,69,1010,99,NAD-SFC,NoSubs
23,6,28,179,22,-999,-9,-9,-9,-999,-999,-99999,0.8194,0.99,1,6.2,144,14,293.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,6,28,179,23,-999,-9,-9,-9,-999,-999,-99999,0.8194,0.99,1,3.1,142,14,293.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,6,28,179,24,-60.9,0.683,-9,-9,-999,1355,470.7,0.8194,0.99,1,5.1,148,14,292.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,6,29,180,1,-64,1.142,-9,-9,-999,2926,2097,0.8194,0.99,1,8.2,176,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,6,29,180,2,-64,1.07,-9,-9,-999,2675,1723.2,0.8194,0.99,1,7.7,179,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,6,29,180,3,-64,0.944,-9,-9,-999,2239,1183.7,0.5686,0.99,1,7.7,192,14,291.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,6,29,180,4,-64,0.944,-9,-9,-999,2203,1183.7,0.5686,0.99,1,7.7,182,14,291.1,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,6,29,180,5,-57.7,0.777,-9,-9,-999,1688,732.5,0.8194,0.99,1,5.7,179,14,291.1,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,6,29,180,6,-57.7,0.777,-9,-9,-999,1646,732.5,0.8194,0.99,1,5.7,176,14,291.1,2,0,0,68,1010,8,NAD-SFC,NoSubs
23,6,29,180,7,-61.3,0.683,-9,-9,-999,1369,467.2,0.8194,0.99,1,5.1,159,14,290.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,6,29,180,8,-51.4,0.689,-9,-9,-999,1373,572.9,0.8194,0.99,0.61,5.1,158,14,290.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,6,29,180,9,30.1,0.881,0.524,0.005,172,1980,-2048.1,0.8194,0.99,0.33,6.2,150,14,290.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,6,29,180,10,78.3,0.825,0.958,0.005,404,1806,-645.2,0.8194,0.99,0.24,5.7,175,14,290.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,6,29,180,11,113.7,0.802,1.162,0.005,497,1728,-409.1,0.5686,0.99,0.21,6.2,182,14,289.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,6,29,180,12,134.9,0.621,1.299,0.005,586,1217,-160,0.5686,0.99,0.2,4.6,182,14,290.1,2,0,0,59,1010,6,NAD-SFC,NoSubs
23,6,29,180,13,140,0.759,1.372,0.005,665,1584,-281.7,0.8194,0.99,0.2,5.1,175,14,290.1,2,0,0,59,1010,6,NAD-SFC,NoSubs
23,6,29,180,14,129.2,0.902,1.378,0.005,731,2049,-512.3,0.8194,0.99,0.2,6.2,166,14,290.1,2,0,0,55,1010,6,NAD-SFC,NoSubs
23,6,29,180,15,103.2,0.556,1.307,0.005,781,1144,-150,0.5686,0.99,0.22,4.1,184,14,291.1,2,0,0,56,1010,6,NAD-SFC,NoSubs
23,6,29,180,16,62.3,0.607,1.118,0.005,809,1135,-323.1,0.8194,0.99,0.26,4.1,175,14,291.1,2,0,0,56,1010,6,NAD-SFC,NoSubs
23,6,29,180,17,11.4,0.584,0.636,0.005,813,1074,-1579.5,0.8194,0.99,0.4,4.1,163,14,290.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,6,29,180,18,-33.3,0.37,-9,-9,-999,586,137.6,0.8194,0.99,1,3.1,167,14,290.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,6,29,180,19,-28.6,0.319,-9,-9,-999,435,101.8,0.5686,0.99,1,3.1,185,14,290.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,6,29,180,20,-26.2,0.292,-9,-9,-999,379,85.4,0.4539,0.99,1,3.1,12,14,290.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,6,29,180,21,-33.3,0.37,-9,-9,-999,541,137.6,0.8194,0.99,1,3.1,169,14,290.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,6,29,180,22,-33.3,0.37,-9,-9,-999,541,137.6,0.8194,0.99,1,3.1,172,14,290.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,6,29,180,23,-20.7,0.229,-9,-9,-999,276,52.5,0.5686,0.99,1,2.6,194,14,289.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,6,29,180,24,-20.7,0.229,-9,-9,-999,263,52.5,0.5686,0.99,1,2.6,187,14,289.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,6,30,181,1,-2.4,0.062,-9,-9,-999,78,9.2,0.5686,0.99,1,1,208,14,289.1,2,0,0,77,1010,6,NAD-SFC,NoSubs
23,6,30,181,2,-3.3,0.068,-9,-9,-999,42,8.5,0.1661,0.99,1,1.5,263,14,288.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,6,30,181,3,-4.3,0.081,-9,-9,-999,56,11.2,0.3498,0.99,1,1.5,300,14,287.1,2,0,0,94,1010,6,NAD-SFC,Sub_CC
23,6,30,181,4,-23.9,0.264,-9,-9,-999,325,69.3,0.3498,0.99,1,3.1,296,14,288.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,6,30,181,5,-9.2,0.114,-9,-9,-999,111,14.5,0.3498,0.99,1,2.1,288,14,287.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,6,30,181,6,-8.5,0.114,-9,-9,-999,92,15.6,0.3498,0.99,1,2.1,287,14,288.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,6,30,181,7,-4.8,0.087,-9,-9,-999,62,12.5,0.4539,0.99,1,1.5,14,14,288.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,6,30,181,8,-3.6,0.077,-9,-9,-999,51,11.3,0.2843,0.99,0.61,1.5,359,14,289.1,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,6,30,181,9,29.7,0.334,0.563,0.005,216,463,-113,0.4539,0.99,0.33,2.6,4,14,289.1,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,6,30,181,10,58,0.266,1.003,0.005,627,331,-29.2,0.2843,0.99,0.24,2.1,358,14,289.1,2,0,0,77,1010,8,NAD-SFC,NoSubs
23,6,30,181,11,85.2,0.219,1.172,0.005,681,246,-11,0.2843,0.99,0.21,1.5,348,14,290.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,6,30,181,12,135.1,0.479,1.491,0.006,884,796,-73.4,0.4539,0.99,0.2,3.6,6,14,290.1,2,0,0,77,1010,6,NAD-SFC,NoSubs
23,6,30,181,13,140.6,0.43,1.579,0.01,1009,678,-50.8,0.2843,0.99,0.2,3.6,354,14,291.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,6,30,181,14,143.2,0.523,1.645,0.01,1121,906,-89.8,0.2843,0.99,0.2,4.6,349,14,291.1,2,0,0,77,1010,3,NAD-SFC,NoSubs
23,6,30,181,15,103.9,0.631,1.511,0.01,1197,1200,-217.3,0.4539,0.99,0.22,5.1,5,14,292.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,6,30,181,16,63.5,0.705,1.298,0.007,1242,1418,-497.5,0.2843,0.99,0.26,6.7,352,14,293.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,6,30,181,17,13,0.641,0.768,0.009,1251,1239,-1825.1,0.2843,0.99,0.39,6.2,352,14,293.1,2,0,0,68,1010,6,NAD-SFC,NoSubs
23,6,30,181,18,-43.7,0.424,-9,-9,-999,711,156.5,0.2843,0.99,1,4.6,332,14,294.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,6,30,181,19,-49.2,0.553,-9,-9,-999,986,309.7,0.2843,0.99,1,5.7,338,14,293.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,6,30,181,20,-33.2,0.373,-9,-9,-999,576,141.1,0.2843,0.99,1,4.1,331,14,293.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,6,30,181,21,-44,0.423,-9,-9,-999,660,155.2,0.2843,0.99,1,4.6,349,14,292.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,6,30,181,22,-33.3,0.373,-9,-9,-999,549,140.5,0.2843,0.99,1,4.1,342,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,6,30,181,23,-33.3,0.373,-9,-9,-999,547,140.5,0.2843,0.99,1,4.1,337,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,6,30,181,24,-11.9,0.133,-9,-9,-999,191,17.9,0.2843,0.99,1,2.6,347,14,291.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,1,182,1,-8.4,0.114,-9,-9,-999,94,15.7,0.3498,0.99,1,2.1,308,14,291.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,7,1,182,2,-2.2,0.06,-9,-9,-999,36,8.7,0.5021,0.99,1,1,999,14,290.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,7,1,182,3,-3.3,0.068,-9,-9,-999,42,8.5,0.1661,0.99,1,1.5,244,14,290.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,7,1,182,4,-6.4,0.095,-9,-9,-999,70,11.9,0.1661,0.99,1,2.1,248,14,289.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,7,1,182,5,-0.7,0.034,-9,-9,-999,17,4.8,0.7243,0.99,1,0.5,121,14,289.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,7,1,182,6,-0.6,0.03,-9,-9,-999,13,4,0.5021,0.99,1,0.5,999,14,288.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,7,1,182,7,-4.8,0.081,-9,-9,-999,56,10.2,0.3498,0.99,1,1.5,272,14,289.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,7,1,182,8,-8.5,0.114,-9,-9,-999,92,15.6,0.3498,0.99,0.61,2.1,274,14,289.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,7,1,182,9,27.5,0.168,0.525,0.005,190,166,-15.6,0.5021,0.99,0.33,1,999,14,289.1,2,0,0,100,1010,2,NAD-SFC,Sub_CC
23,7,1,182,10,80.5,0.175,1.022,0.01,478,175,-6,0.3498,0.99,0.24,1,283,14,288.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,7,1,182,11,122.3,0.3,1.277,0.008,613,394,-19.8,0.3498,0.99,0.21,2.1,288,14,289.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,7,1,182,12,146.8,0.291,1.427,0.007,714,376,-15.1,0.2843,0.99,0.2,2.1,321,14,290.1,2,0,0,100,1010,1,NAD-SFC,Sub_CC
23,7,1,182,13,154.1,0.359,1.512,0.005,809,515,-27,0.6508,0.99,0.2,2.1,52,14,293.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,7,1,182,14,142.7,0.567,1.513,0.005,875,1025,-115.1,0.8194,0.99,0.2,3.6,160,14,295.1,2,0,0,69,1010,1,NAD-SFC,NoSubs
